instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
0.089156627,-0.422891566,1,0,0,instr_done_button,,0,0.390361446,-0.262650602,1,0,0,1.206,button_right,1.206,1,0,0,0,19,1,stimuli/blank.png,lustlos,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.314457831,-0.342168675,1,0,0,1.153,button_left,1.153,1,0,1,1,4,1,stimuli/blank.png,gerecht,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.339759036,-0.343373494,1,0,0,0.919,button_left,0.919,1,0,2,2,6,1,stimuli/blank.png,begabt,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.28313253,-0.3,1,0,0,0.745,button_left,0.745,1,0,3,3,0,1,stimuli/blank.png,aktiv,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.269879518,-0.337349398,1,0,0,0.812,button_left,0.812,1,0,4,4,10,1,stimuli/blank.png,aktiv,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.301204819,-0.331325301,1,0,0,0.947,button_left,0.947,1,0,5,5,8,1,stimuli/blank.png,human,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.33253012,-0.273493976,1,0,0,0.904,button_right,0.904,1,0,6,6,9,1,stimuli/blank.png,lustlos,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.424096386,-0.359036145,1,0,0,0.71,button_left,0.71,1,0,7,7,12,1,stimuli/blank.png,fröhlich,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.295180723,-0.355421687,1,0,0,0.753,button_right,0.753,1,0,8,8,11,1,stimuli/blank.png,brutal,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.408433735,-0.379518072,1,0,0,0.752,button_left,0.752,1,0,9,9,18,1,stimuli/blank.png,human,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.318072289,-0.326506024,1,0,0,0.798,button_right,0.798,1,0,10,10,5,1,stimuli/blank.png,träge,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.334939759,-0.344578313,1,0,0,0.677,button_left,0.677,1,0,11,11,2,1,stimuli/blank.png,fröhlich,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.310843373,-0.310843373,1,0,0,0.753,button_right,0.753,1,0,12,12,15,1,stimuli/blank.png,träge,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.380722892,-0.310843373,1,0,0,1.036,button_right,1.036,1,0,13,13,7,1,stimuli/blank.png,eitel,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.368674699,-0.284337349,1,0,0,0.765,button_left,0.765,1,0,14,14,16,1,stimuli/blank.png,begabt,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.397590361,-0.291566265,1,0,0,0.74,button_right,0.74,1,0,15,15,3,1,stimuli/blank.png,verlogen,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.381927711,-0.334939759,1,0,0,0.751,button_left,0.751,1,0,16,16,14,1,stimuli/blank.png,gerecht,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.369879518,-0.310843373,1,0,0,0.747,button_right,0.747,1,0,17,17,13,1,stimuli/blank.png,verlogen,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.375903614,-0.286746988,1,0,0,0.791,button_right,0.791,1,0,18,18,1,1,stimuli/blank.png,brutal,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.338554217,-0.362650602,1,0,0,2.045,button_right,2.045,1,0,19,19,17,1,stimuli/blank.png,eitel,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.274698795,-0.280722892,1,0,0,1.109,button_left,1.109,1,0,0,0,7,1,stimuli/blank.png,eigene,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.404819277,-0.319277108,1,0,0,1.056,button_right,1.056,1,0,1,1,4,1,stimuli/blank.png,jene,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.381927711,-0.327710843,1,0,0,0.693,button_left,0.693,1,0,2,2,13,1,stimuli/blank.png,mir,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.296385542,-0.289156627,1,0,0,0.878,button_left,0.878,1,0,3,3,19,1,stimuli/blank.png,selbst,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.334939759,-0.260240964,1,0,0,0.7,button_right,0.7,1,0,4,4,6,1,stimuli/blank.png,euch,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.302409639,-0.339759036,1,0,0,0.666,button_right,0.666,1,0,5,5,18,1,stimuli/blank.png,eure,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.391566265,-0.336144578,1,0,0,0.756,button_left,0.756,1,0,6,6,9,1,stimuli/blank.png,selbst,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.281927711,-0.336144578,1,0,0,0.691,button_right,0.691,1,0,7,7,0,1,stimuli/blank.png,andere,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.308433735,-0.326506024,1,0,0,0.746,button_right,0.746,1,0,8,8,2,1,stimuli/blank.png,ihr,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.31686747,-0.308433735,1,0,0,0.714,button_left,0.714,1,0,9,9,17,1,stimuli/blank.png,eigene,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.312048193,-0.306024096,1,0,0,0.744,button_left,0.744,1,0,10,10,15,1,stimuli/blank.png,meine,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.345783133,-0.324096386,1,0,0,0.78,button_right,0.78,1,0,11,11,14,1,stimuli/blank.png,jene,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.33373494,-0.301204819,1,0,0,0.634,button_left,0.634,1,0,12,12,3,1,stimuli/blank.png,mir,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.356626506,-0.322891566,1,0,0,0.66,button_right,0.66,1,0,13,13,16,1,stimuli/blank.png,euch,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.31686747,-0.307228916,1,0,0,0.61,button_left,0.61,1,0,14,14,11,1,stimuli/blank.png,ich,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.307228916,-0.296385542,1,0,0,0.583,button_left,0.583,1,0,15,15,1,1,stimuli/blank.png,ich,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.339759036,-0.310843373,1,0,0,0.801,button_right,0.801,1,0,16,16,12,1,stimuli/blank.png,ihr,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.310843373,-0.308433735,1,0,0,0.833,button_right,0.833,1,0,17,17,10,1,stimuli/blank.png,andere,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.295180723,-0.304819277,1,0,0,0.625,button_left,0.625,1,0,18,18,5,1,stimuli/blank.png,meine,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.362650602,-0.324096386,1,0,0,0.693,button_right,0.693,1,0,19,19,8,1,stimuli/blank.png,eure,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.34939759,-0.322891566,1,0,0,0.926,button_right,0.926,1,0,0,0,2,1,stimuli/blank.png,ihr,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.356626506,-0.342168675,1,0,0,0.78,button_right,0.78,1,0,1,1,11,1,stimuli/blank.png,brutal,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.369879518,-0.355421687,1,0,0,0.761,button_left,0.761,1,0,2,2,9,1,stimuli/blank.png,selbst,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.365060241,-0.274698795,1,0,0,0.731,button_right,0.731,1,0,3,3,6,1,stimuli/blank.png,euch,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.334939759,-0.348192771,1,0,0,0.742,button_right,0.742,1,0,4,4,15,1,stimuli/blank.png,träge,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.326506024,-0.321686747,1,0,0,0.863,button_left,0.863,1,0,5,5,7,1,stimuli/blank.png,eigene,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.31686747,-0.343373494,1,0,0,0.802,button_left,0.802,1,0,6,6,14,1,stimuli/blank.png,gerecht,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.307228916,-0.337349398,1,0,0,0.923,button_left,0.923,1,0,7,7,10,1,stimuli/blank.png,aktiv,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.326506024,-0.359036145,1,0,0,0.851,button_right,0.851,1,0,8,8,17,1,stimuli/blank.png,eitel,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.360240964,-0.322891566,1,0,0,0.885,button_right,0.885,1,0,9,9,19,1,stimuli/blank.png,lustlos,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.338554217,-0.327710843,1,0,0,0.824,button_left,0.824,1,0,10,10,18,1,stimuli/blank.png,human,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.310843373,-0.325301205,1,0,0,0.725,button_left,0.725,1,0,11,11,3,1,stimuli/blank.png,mir,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.291566265,-0.303614458,1,0,0,0.707,button_right,0.707,1,0,12,12,8,1,stimuli/blank.png,eure,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.319277108,-0.312048193,1,0,0,0.89,button_right,0.89,1,0,13,13,0,1,stimuli/blank.png,andere,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.313253012,-0.290361446,1,0,0,0.652,button_left,0.652,1,0,14,14,1,1,stimuli/blank.png,ich,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.410843373,-0.277108434,1,0,0,0.715,button_right,0.715,1,0,15,15,13,1,stimuli/blank.png,verlogen,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.292771084,-0.274698795,1,0,0,0.662,button_left,0.662,1,0,16,16,12,1,stimuli/blank.png,fröhlich,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.302409639,-0.328915663,1,0,0,0.716,button_right,0.716,1,0,17,17,4,1,stimuli/blank.png,jene,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.320481928,-0.330120482,1,0,0,0.678,button_left,0.678,1,0,18,18,5,1,stimuli/blank.png,meine,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.253012048,-0.310843373,1,0,0,0.926,button_left,0.926,1,0,19,19,16,1,stimuli/blank.png,begabt,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.346987952,-0.293975904,1,0,0,0.856,button_right,0.856,1,0,0,0,11,1,stimuli/blank.png,brutal,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.348192771,-0.346987952,1,0,0,0.896,button_right,0.896,1,0,1,1,6,1,stimuli/blank.png,euch,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.331325301,-0.339759036,1,0,0,0.746,button_left,0.746,1,0,2,2,25,1,stimuli/blank.png,meine,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.275903614,-0.284337349,1,0,0,0.702,button_left,0.702,1,0,3,3,34,1,stimuli/blank.png,gerecht,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.281927711,-0.338554217,1,0,0,0.883,button_right,0.883,1,0,4,4,28,1,stimuli/blank.png,eure,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.295180723,-0.314457831,1,0,0,0.796,button_left,0.796,1,0,5,5,29,1,stimuli/blank.png,selbst,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.301204819,-0.327710843,1,0,0,0.718,button_right,0.718,1,0,6,6,26,1,stimuli/blank.png,euch,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.331325301,-0.338554217,1,0,0,0.696,button_left,0.696,1,0,7,7,1,1,stimuli/blank.png,ich,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.301204819,-0.289156627,1,0,0,0.688,button_left,0.688,1,0,8,8,16,1,stimuli/blank.png,begabt,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.293975904,-0.314457831,1,0,0,0.748,button_left,0.748,1,0,9,9,38,1,stimuli/blank.png,human,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.310843373,-0.277108434,1,0,0,0.669,button_right,0.669,1,0,10,10,35,1,stimuli/blank.png,träge,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.256626506,-0.296385542,1,0,0,0.697,button_left,0.697,1,0,11,11,12,1,stimuli/blank.png,fröhlich,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.262650602,-0.3,1,0,0,0.644,button_left,0.644,1,0,12,12,32,1,stimuli/blank.png,fröhlich,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.3,-0.318072289,1,0,0,0.643,button_left,0.643,1,0,13,13,36,1,stimuli/blank.png,begabt,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.222891566,-0.296385542,1,0,0,0.626,button_left,0.626,1,0,14,14,3,1,stimuli/blank.png,mir,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.209638554,-0.337349398,1,0,0,0.752,button_left,0.752,1,0,15,15,18,1,stimuli/blank.png,human,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.337349398,-0.345783133,1,0,0,0.738,button_right,0.738,1,0,16,16,17,1,stimuli/blank.png,eitel,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.277108434,-0.348192771,1,0,0,0.698,button_left,0.698,1,0,17,17,23,1,stimuli/blank.png,mir,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.310843373,-0.340963855,1,0,0,1.051,button_right,1.051,1,0,18,18,4,1,stimuli/blank.png,jene,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.301204819,-0.326506024,1,0,0,0.727,button_right,0.727,1,0,19,19,8,1,stimuli/blank.png,eure,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.307228916,-0.354216867,1,0,0,0.683,button_right,0.683,1,0,20,20,31,1,stimuli/blank.png,brutal,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.339759036,-0.336144578,1,0,0,0.677,button_right,0.677,1,0,21,21,33,1,stimuli/blank.png,verlogen,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.328915663,-0.334939759,1,0,0,0.713,button_right,0.713,1,0,22,22,39,1,stimuli/blank.png,lustlos,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.260240964,-0.26746988,1,0,0,1.313,button_left,1.313,1,0,23,23,27,1,stimuli/blank.png,eigene,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.346987952,-0.330120482,1,0,0,0.744,button_left,0.744,1,0,24,24,5,1,stimuli/blank.png,meine,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.281927711,-0.322891566,1,0,0,0.709,button_right,0.709,1,0,25,25,22,1,stimuli/blank.png,ihr,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,0.312048193,-0.287951807,1,0,0,0.803,button_right,0.803,1,0,26,26,37,1,stimuli/blank.png,eitel,l,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
,,,,,,,0,-0.275903614,-0.314457831,1,0,0,0.819,button_left,0.819,1,0,27,27,7,1,stimuli/blank.png,eigene,a,SN02VL,2023-08-24_23h21.40.280,openIAT,2023.1.3,iPhone,30.3030303,
